player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Jae Crowder,crowdja01,2020,3653,1695,-0.069700524,-0.412922824,-0.482623348,-1.187473253,-3.158268474,-4.345741727,-0.296361538,-1.013978109,-1.310339647,1.261683546,1.261683546,0,-0.231277006,-0.39477435,-0.626051355,0.422314299
Jarrett Culver,culveja01,2020,3301,1506,-3.14030334,-1.368815369,-4.509118709,0.728667745,-0.544114989,0.184552756,-2.494087953,-1.262299458,-3.75638741,-0.773309697,-0.773309697,0,-2.365527382,-1.016515431,-3.382042813,0.005361787
Seth Curry,curryse01,2020,3053,1448,3.018310072,-2.393403046,0.624907027,0.435156877,-0.155448595,0.279708283,2.593912314,-2.088776575,0.505135739,2.390174257,2.390174257,0,2.470480183,-2.240687279,0.229792904,-0.619990341
Stephen Curry,curryst01,2020,317,139,6.557984728,0.239898116,6.797882844,2.234108709,-7.036570254,-4.802461545,6.240012197,-1.255783027,4.98422917,0.560246603,0.560246603,0,5.281805225,-1.43228707,3.849518156,2.184874559
Troy Daniels,danietr01,2020,978,457,-0.651351946,-2.307052537,-2.958404483,-4.090464885,1.24668955,-2.843775335,-1.453446306,-1.768640363,-3.222086669,-0.126559346,-0.126559346,0,-1.356342111,-2.707314114,-4.063656225,-0.20086224
Anthony Davis,davisan02,2020,4038,1889,3.261206094,4.269483637,7.530689731,-2.058553772,0.661633951,-1.396919821,2.280586422,3.701390455,5.981976877,8.528417138,8.528417138,0,3.156881899,4.05068311,7.207565008,1.367039574
Ed Davis,davised01,2020,559,268,-4.498645424,0.914663454,-3.58398197,-9.53096675,-0.061487027,-9.592453777,-5.790573689,0.721143251,-5.069430438,-0.3157409,-0.3157409,0,-5.418131634,1.14462264,-4.273508994,-0.451168326
Terence Davis,daviste02,2020,2303,1087,1.612823411,0.152436687,1.765260098,3.61981537,1.980051307,5.599866678,2.101786427,0.483161623,2.58494805,2.955590159,2.955590159,0,1.783577826,0.039632587,1.823210413,-0.107008553
Dewayne Dedmon,dedmode01,2020,1617,774,-5.903737396,3.522252275,-2.381485121,-1.412726014,0.586609994,-0.82611602,-5.308976692,3.150993957,-2.157982735,0.230846824,0.230846824,0,-4.515435881,2.45865819,-2.056777691,0.251762663
Matthew Dellavedova,dellama01,2020,1731,821,-1.349500896,1.284645838,-0.064855057,-2.872943249,6.812385567,3.939442319,-1.708490471,2.585043777,0.876553306,1.519498957,1.519498957,0,-1.840869234,0.873513146,-0.967356088,0.028821059
DeMar DeRozan,derozde01,2020,4373,2091,2.622631875,-2.377806212,0.244825663,1.656013743,-2.216443943,-0.5604302,2.540206997,-2.484112284,0.056094713,2.963573104,2.963573104,0,1.322914669,-2.095604543,-0.772689874,-1.02353031
Cheick Diallo,diallch01,2020,991,467,-1.045595918,1.069059752,0.023463834,-3.186891621,-0.547921999,-3.73481362,-1.559388196,0.824651102,-0.734737094,0.480227013,0.480227013,0,-1.361995663,0.162854767,-1.199140896,0.013511317
Hamidou Diallo,diallha01,2020,1499,699,-4.508327717,1.381301712,-3.127026005,-2.730497567,3.37631687,0.645819303,-4.426740648,1.851347809,-2.575392839,0.062214989,0.062214989,0,-4.716446133,1.644205186,-3.072240947,-0.090276672
Gorgui Dieng,dienggo01,2020,2170,1012,-2.028220006,5.108356482,3.080136476,-6.664027716,4.932636872,-1.731390844,-3.094192169,5.404175394,2.309983224,2.616232825,2.616232825,0,-2.729570214,4.736960862,2.007390648,-0.062977964
Spencer Dinwiddie,dinwisp01,2020,4225,1994,3.287106908,-2.359328819,0.927778089,4.326014033,-2.309654166,2.016359867,3.765414819,-2.505567947,1.259846872,4.055709969,4.055709969,0,3.606594903,-2.430299413,1.176295489,-0.5915034
Donte DiVincenzo,divindo01,2020,3028,1362,1.134065129,2.962817869,4.096882998,2.462917682,2.957739379,5.420657061,1.449002379,3.038213397,4.487215776,5.047428003,5.047428003,0,1.411641251,3.269362747,4.681003998,0.371908284
Luka Doncic,doncilu01,2020,3784,1799,8.676149114,-0.767851719,7.908297395,2.522043717,-2.436512896,0.085530821,7.7267861,-1.175073971,6.551712129,8.664679264,8.664679264,0,8.433148382,-1.633527381,6.799621001,1.518136324
Luguentz Dort,dortlu01,2020,1322,637,-2.642539522,3.575601919,0.933062397,0.782502899,0.360570237,1.143073136,-2.099037291,3.109715025,1.010677734,1.220543759,1.220543759,0,-2.846562129,3.91159758,1.065035451,-0.139060041
Damyean Dotson,dotsoda01,2020,1767,836,0.102231904,-1.938992713,-1.83676081,-2.371521696,1.154213668,-1.217308028,-0.349202711,-1.374538731,-1.723741442,0.435176188,0.435176188,0,-1.123751569,-2.249162939,-3.372914508,-0.594279736
Sekou Doumbouya,doumbse01,2020,1553,754,-5.444208495,-4.081726812,-9.525935307,-2.302056753,-4.205717137,-6.507773889,-5.097519356,-4.314659396,-9.412178752,-2.536740809,-2.536740809,0,-5.215902733,-3.717577454,-8.933480187,-1.039990097
PJ Dozier,doziepj01,2020,506,234,-1.933756799,-0.286336099,-2.220092898,-1.046263796,-0.439997884,-1.48626168,-1.886057279,-0.338927971,-2.22498525,0.062487128,0.062487128,0,-1.966655395,-0.65329367,-2.619949064,-0.313504206
Goran Dragic,dragigo01,2020,3207,1531,1.954259789,-1.982933286,-0.028673497,-1.241013059,-0.700752819,-1.941765879,1.367908241,-1.836622154,-0.468713913,1.789193312,1.789193312,0,1.326453219,-2.756412732,-1.429959512,0.414528555
Andre Drummond,drumman01,2020,3868,1879,-2.750686205,2.111938615,-0.638747591,-0.895528098,-0.619635728,-1.515163826,-2.508054421,1.751194465,-0.756859956,1.927855864,1.927855864,0,-1.731374998,2.47986898,0.748493983,0.609568664
Jared Dudley,dudleja01,2020,643,311,-0.801726545,1.622840237,0.821113692,-6.057970583,4.685425265,-1.372545318,-1.979084083,2.263445372,0.284361289,0.47774656,0.47774656,0,-2.254897116,2.06095994,-0.193937176,-0.78834784
Kris Dunn,dunnkr01,2020,2686,1269,-1.274644531,3.817440983,2.542796452,-3.209258427,4.604097287,1.39483886,-1.707818209,4.204020544,2.496202335,3.401209607,3.401209607,0,-2.17432915,5.010500513,2.836171364,0.137752998
Carsen Edwards,edwarca01,2020,692,316,-3.16978964,-1.144006183,-4.313795823,-13.03915742,3.462659131,-9.576498289,-5.47412889,-0.294740281,-5.768869171,-0.48969136,-0.48969136,0,-5.026700103,-1.216209807,-6.24290991,0.624269022
Henry Ellenson,ellenhe01,2020,36,15,-4.973065649,12.95515279,7.982087146,-9.374480167,30.3578443,20.98336414,-6.201695589,17.35216516,11.15046958,0.107013916,0.107013916,0,-5.024651578,8.648777184,3.624125606,0.607370084
Wayne Ellington,ellinwa01,2020,1158,558,-0.327767271,-0.4025255,-0.730292771,-1.025072663,3.037531141,2.012458479,-0.432061854,0.334492638,-0.097569215,0.751039903,0.751039903,0,-0.861078871,-1.314528867,-2.175607738,-0.551623109
Joel Embiid,embiijo01,2020,2822,1329,2.153579649,3.266641611,5.42022126,-3.737536759,4.343653548,0.606116789,1.050828674,3.649830179,4.700658853,5.092255594,5.092255594,0,2.144795933,4.352294791,6.497090724,0.813307747
James Ennis III,ennisja01,2020,2250,1053,-1.093626647,-0.224587708,-1.318214356,1.880431011,-2.540375654,-0.659944642,-0.539220016,-0.755662526,-1.294882542,0.783942094,0.783942094,0,-1.327822749,-0.677302051,-2.0051248,0.10839199
Drew Eubanks,eubandr01,2020,283,130,-2.321028782,-4.927972668,-7.24900145,-5.304761662,-7.551147296,-12.85590896,-3.066656853,-5.689341391,-8.755998244,-0.402132445,-0.402132445,0,-3.76372408,-4.820112094,-8.583836174,0.967267089
Jacob Evans,evansja02,2020,905,418,-5.058475292,-1.295818265,-6.354293558,-5.286667488,0.815621178,-4.47104631,-5.345247411,-0.877969085,-6.223216497,-0.7460303,-0.7460303,0,-5.719189647,-1.323155074,-7.042344721,0.241632518
Dante Exum,exumda01,2020,1022,485,-0.991458999,-0.100590776,-1.092049775,-6.217478152,2.583502355,-3.633975797,-2.101000825,0.523016405,-1.57798442,0.290153975,0.290153975,0,-2.432750127,-0.875819254,-3.308569381,0.095546104
Tacko Fall,fallta01,2020,55,24,-9.154876807,-2.642716624,-11.79759343,-6.406976397,10.04136969,3.634393292,-9.19085314,-0.253184889,-9.444038029,-0.083119926,-0.083119926,0,-8.299946466,-2.821913491,-11.12185996,1.434122727
Derrick Favors,favorde01,2020,2371,1089,0.160066115,2.164638331,2.324704446,4.742757087,2.189077329,6.931834416,1.102509711,2.318381829,3.42089154,3.423828219,3.423828219,0,1.212777669,2.158559907,3.371337576,-0.141786815
Cristiano Felicio,feliccr01,2020,802,386,-2.099247177,-4.419082927,-6.518330104,3.076976034,-8.606081087,-5.529105053,-1.092335257,-5.575731369,-6.668066625,-0.765636927,-0.765636927,0,-2.994147511,-4.092411872,-7.086559383,-0.789778441
Terrance Ferguson,fergute01,2020,2398,1170,-3.487970033,0.600735053,-2.887234979,-3.102628827,-3.027214532,-6.12984336,-3.622066471,-0.127019606,-3.749086077,-0.591805627,-0.591805627,0,-3.934650972,0.810811767,-3.123839206,-0.783587602
Bruno Fernando,fernabr01,2020,1542,713,-2.902318714,-1.447272077,-4.349590791,-2.910134367,2.340902457,-0.56923191,-3.059540493,-0.672288456,-3.731828949,-0.356551761,-0.356551761,0,-2.945112496,-1.862466396,-4.807578893,-0.174362013
Yogi Ferrell,ferreyo01,2020,1013,484,-1.665655761,1.21583965,-0.449816111,-5.162501799,3.099957133,-2.062544665,-2.47837159,1.704973705,-0.773397885,0.484957949,0.484957949,0,-2.333591425,-0.102772534,-2.43636396,-0.655558147
Dorian Finney-Smith,finnedo01,2020,3953,1898,-0.839282374,0.572363958,-0.266918416,3.109716465,0.068883986,3.178600451,-0.092719397,0.496918312,0.404198915,3.030828973,3.030828973,0,0.249643332,0.378010216,0.627653548,-0.786890869
Bryn Forbes,forbebr01,2020,3303,1579,0.229936321,-3.280846667,-3.050910347,-1.413591388,-3.659803545,-5.073394933,-0.112318987,-3.542535576,-3.654854563,-0.72555765,-0.72555765,0,-0.369272639,-2.893999459,-3.263272098,-0.475402292
Evan Fournier,fournev01,2020,4019,1931,1.247449607,-0.254952629,0.992496977,-1.106361563,-3.02703788,-4.133399443,0.872816759,-0.876639924,-0.003823165,2.719016072,2.719016072,0,0.875901905,0.188321718,1.064223623,0.508562146
De'Aaron Fox,foxde01,2020,3032,1426,2.255185454,-1.229357714,1.02582774,2.4603253,-3.849243313,-1.388918013,2.445004807,-1.839884384,0.605120422,2.473025812,2.473025812,0,2.412942541,-0.913873923,1.499068618,1.337802677
Melvin Frazier Jr.,frazime01,2020,114,51,-0.929611617,-1.418101835,-2.347713451,-11.301188,8.71948444,-2.581703562,-3.117986779,0.610930158,-2.507056621,0.006398845,0.006398845,0,-4.406745593,-1.05414782,-5.460893412,1.248715725
Michael Frazier,frazimi01,2020,147,66,-4.062248588,-8.367064519,-12.42931311,-11.49519317,2.0294897,-9.465703467,-5.941993227,-6.718110771,-12.660104,-0.337833392,-0.337833392,0,-5.111682537,-5.725370449,-10.83705299,1.261569574
Tim Frazier,fraziti01,2020,740,355,-3.295492708,2.205405474,-1.090087234,-3.231504607,1.249961564,-1.981543043,-3.469842883,2.179203125,-1.290639758,0.263314914,0.263314914,0,-3.377184702,0.603526941,-2.77365776,-0.388057093
Markelle Fultz,fultzma01,2020,3784,1813,-1.349185071,-1.144607426,-2.493792497,3.04533915,-1.649822655,1.395516495,-0.482964697,-1.339355706,-1.822320403,0.854726943,0.854726943,0,-0.778084984,-0.19319497,-0.971279954,-0.400455473
Wenyen Gabriel,gabriwe01,2020,464,210,-3.71034246,-0.428791819,-4.139134279,-2.125414186,-1.947293516,-4.072707702,-3.585250257,-0.711965147,-4.297215404,-0.16368142,-0.16368142,0,-4.311212177,-0.144340883,-4.455553061,0.50278755
Daniel Gafford,gaffoda01,2020,1296,609,-2.694391374,0.105090725,-2.589300649,-1.709303871,3.232602042,1.523298171,-2.601605413,0.730144137,-1.871461276,0.272876886,0.272876886,0,-3.571834618,0.574389273,-2.997445345,-0.03566138
Danilo Gallinari,gallida01,2020,3490,1690,3.364800435,0.118523428,3.483323863,6.014137951,-5.425099171,0.58903878,4.114150242,-1.073434358,3.040715884,4.958089814,4.958089814,0,3.822610952,-0.736470014,3.086140938,-0.712473957
Langston Galloway,gallola01,2020,3552,1702,1.008253043,-1.217583088,-0.209330045,0.087988258,-2.529928034,-2.441939776,0.904638054,-1.536170297,-0.631532243,1.836401166,1.836401166,0,0.443301641,-1.810702063,-1.367400422,-0.176958517
Darius Garland,garlada01,2020,3814,1824,-3.01115754,-4.303200446,-7.314357986,-0.264759778,-1.469790667,-1.734550444,-2.577116641,-3.926041396,-6.503158036,-3.48332392,-3.48332392,0,-1.990311486,-3.673971704,-5.664283191,-0.273943965
Marc Gasol,gasolma01,2020,2100,990,-1.622497668,2.694991534,1.072493866,1.050062543,4.10721744,5.157279982,-1.17837514,3.074936249,1.89656111,2.341609867,2.341609867,0,-1.235793344,3.054442656,1.818649312,-0.232835233
Rudy Gay,gayru01,2020,2769,1287,-1.319357352,0.510267323,-0.809090029,-2.881885732,1.536977693,-1.344908039,-1.747156913,0.797518316,-0.949638597,1.184444371,1.184444371,0,-1.568167307,-0.228769401,-1.796936708,0.196476253
Paul George,georgpa01,2020,2609,1222,4.105197851,2.112810045,6.218007895,3.34621941,0.343643626,3.689863035,4.145155886,1.823000316,5.968156203,5.503324083,5.503324083,0,4.363021055,2.091526587,6.454547641,1.273172845
Taj Gibson,gibsota01,2020,2120,1025,-1.827514181,0.325177388,-1.502336792,-3.363059768,-3.87454317,-7.237602938,-2.213166752,-0.496003653,-2.709170405,0.021166628,0.021166628,0,-2.942969262,-1.009124539,-3.952093801,-0.885490375
Harry Giles III,gilesha01,2020,1221,579,-2.661609114,-2.900948418,-5.562557533,-0.338810782,-3.430133982,-3.768944764,-2.330875345,-3.189477759,-5.520353104,-0.81727854,-0.81727854,0,-1.856084433,-2.478625376,-4.334709809,-0.137043122
Shai Gilgeous-Alexander,gilgesh01,2020,4594,2214,1.088258697,-0.259431603,0.828827094,4.107683716,-3.288008878,0.819674838,1.773892295,-0.943799275,0.830093021,4.021586131,4.021586131,0,1.368223204,-0.156578035,1.211645168,-0.565471921
Rudy Gobert,goberru01,2020,4428,2142,-0.64190685,6.962742197,6.320835347,1.07066817,3.388139423,4.458807593,-0.329679195,6.608531987,6.278852793,9.835196477,9.835196477,0,-0.117357022,6.263855759,6.146498737,-0.330404203
Brandon Goodwin,goodwbr01,2020,937,430,-1.380860573,-0.477106498,-1.857967072,-7.8081135,0.891623866,-6.916489635,-2.738066003,-0.14530664,-2.883372643,-0.029116676,-0.029116676,0,-1.897497743,-1.443843371,-3.341341115,-0.499806986
Aaron Gordon,gordoaa01,2020,3971,1914,-0.467461349,-0.913657923,-1.381119272,2.458097878,-3.046158836,-0.588060958,0.14652978,-1.44711492,-1.30058514,1.407781121,1.407781121,0,0.459560821,-0.946513344,-0.486952523,-0.547947075
Eric Gordon,gordoer01,2020,2174,972,-1.084783606,-2.438071942,-3.522855547,0.033926552,-2.237218739,-2.203292187,-0.962761251,-2.545472415,-3.508233666,-0.37920718,-0.37920718,0,-0.162503298,-3.01240747,-3.174910768,0.864605013
Devonte' Graham,grahade01,2020,4483,2211,2.224844852,-1.676906761,0.547938092,4.812753196,-0.329392682,4.483360514,2.987821663,-1.475634781,1.512186882,4.782307078,4.782307078,0,3.578892685,-1.725561256,1.853331429,-0.544272309
Treveon Graham,grahatr01,2020,2009,929,-3.180365405,0.371247314,-2.809118091,-3.662465757,-0.463568639,-4.126034396,-3.468715338,0.255454347,-3.213260991,-0.218074144,-0.218074144,0,-4.299810343,0.134986544,-4.164823799,-0.389676903
Jerami Grant,grantje01,2020,3455,1676,-0.388580117,-1.158230168,-1.546810286,-1.496251357,-4.994800163,-6.49105152,-0.664864788,-2.050526286,-2.715391074,0.029518723,0.029518723,0,-0.433175327,-1.523962692,-1.957138019,-0.259130864
Josh Gray,grayjo01,2020,48,23,-10.31224959,-1.606341427,-11.91859102,-17.89103617,9.890207408,-8.000828763,-12.54164031,0.720544491,-11.82109581,-0.111634588,-0.111634588,0,-9.676517679,-4.358634278,-14.03515196,4.970861905
Danny Green,greenda02,2020,3278,1529,0.499250092,3.003491075,3.502741167,2.253108653,0.337740033,2.590848686,0.870250551,2.551713446,3.421963997,4.842082721,4.842082721,0,1.242729121,3.907498472,5.150227593,0.579456927
Draymond Green,greendr01,2020,2621,1222,-2.654205028,1.808981711,-0.845223317,-1.185787574,2.634377949,1.448590375,-2.466096569,2.146014125,-0.320082443,1.534091421,1.534091421,0,-2.431716666,2.257776309,-0.173940358,1.287261766
JaMychal Green,greenja01,2020,2476,1130,-1.449849388,-1.199363906,-2.649213295,-0.453519603,1.590214621,1.136695018,-1.374437433,-0.746126451,-2.120563884,0.363216482,0.363216482,0,-1.17541123,-0.510544589,-1.685955819,0.09278649
Javonte Green,greenja02,2020,892,414,-2.308414523,0.34061406,-1.967800463,-2.668061643,0.653062278,-2.014999366,-2.583519976,0.375057365,-2.208462612,0.114895356,0.114895356,0,-2.405756078,0.010943243,-2.394812835,0.454936739
Jeff Green,greenje02,2020,1612,754,-0.603857714,-0.130975791,-0.734833506,-3.104837361,-0.835731971,-3.940569331,-1.197118312,-0.305884468,-1.50300278,0.462666437,0.462666437,0,-0.905011416,-0.71680109,-1.621812506,-0.095932674
Blake Griffin,griffbl01,2020,1048,512,-1.218117469,-2.412338147,-3.630455616,0.779775618,-1.291913454,-0.512137836,-0.860214364,-2.299133584,-3.159347948,-0.107499446,-0.107499446,0,-0.802697922,-3.430659002,-4.233356924,0.542227986
Marko Guduric,gudurma01,2020,1046,476,-2.115289796,-2.334582595,-4.449872391,-1.554681002,-0.870819903,-2.425500905,-2.099447535,-2.160610269,-4.260057804,-0.36796187,-0.36796187,0,-2.129545967,-3.099965129,-5.229511096,0.34381918
Kyle Guy,guyky01,2020,10,4,-3.051120576,-9.404136471,-12.45525705,3.947962518,-24.72910879,-20.78114627,-1.733242472,-13.14344115,-14.87668362,-0.02488849,-0.02488849,0,2.385047032,-10.68568919,-8.300642156,0.578319102
Rui Hachimura,hachiru01,2020,2623,1217,-1.988588703,-3.039162134,-5.027750837,-1.363717231,-3.711479875,-5.075197106,-1.990060072,-3.287077609,-5.277137681,-1.560494148,-1.560494148,0,-2.074554367,-2.695720799,-4.770275166,-0.561451977
Devon Hall,hallde01,2020,44,20,-4.012797494,-10.7255297,-14.7383272,18.93340407,9.284985007,28.21838908,0.59118943,-7.220969883,-6.629780453,-0.039128197,-0.039128197,0,-2.387492408,-8.098327641,-10.48582005,-1.187641272
Donta Hall,halldo01,2020,94,48,-4.357696423,-4.292181267,-8.649877689,-8.523626396,-4.331030223,-12.85465662,-5.470858488,-4.495082409,-9.965940898,-0.175396811,-0.175396811,0,-5.785209493,-4.796139444,-10.58134894,-0.760945843
Dusty Hannahs,hannadu01,2020,28,13,12.23023006,-0.906074331,11.32415573,23.65995524,-15.18998193,8.469973307,15.47328966,-3.838813839,11.63447583,0.094382718,0.094382718,0,9.863946235,-5.998937069,3.865009166,-1.094215148
Tim Hardaway Jr.,hardati02,2020,3855,1815,2.154453456,0.444579553,2.59903301,2.681789834,1.557948271,4.239738105,2.308324039,0.693548932,3.001872971,5.347320784,5.347320784,0,2.915957966,-0.073495945,2.842462021,0.402269772
James Harden,hardeja01,2020,4798,2241,9.335743732,0.794458287,10.13020202,0.318659525,3.735929386,4.05458891,8.025899095,1.45192835,9.477827444,13.94384362,13.94384362,0,8.061027587,1.903483438,9.964511025,-0.269455008
Maurice Harkless,harklma01,2020,3073,1427,-2.622035956,0.098803055,-2.523232902,-0.667164268,-0.433129168,-1.100293436,-2.398243497,-0.040265066,-2.438508563,0.2271627,0.2271627,0,-3.056335397,0.090581223,-2.965754173,-0.028865069
Jared Harper,harpeja01,2020,18,8,-11.24283633,-13.33657707,-24.57941339,-15.18898633,-28.41628309,-43.60526941,-12.74188686,-17.27834945,-30.02023631,-0.110207905,-0.110207905,0,-6.780444823,-16.45684698,-23.23729181,-1.006195384
Montrezl Harrell,harremo01,2020,3816,1749,0.91944004,3.816463021,4.735903061,0.194664638,0.5126162,0.707280839,0.775351785,3.277290209,4.052641994,6.093814271,6.093814271,0,0.309266076,2.842260786,3.151526862,0.395543728
Gary Harris,harriga01,2020,3623,1780,-2.489269292,1.686599448,-0.802669845,-2.742431265,2.555247902,-0.187183363,-2.706264568,1.96621043,-0.740054138,1.822172443,1.822172443,0,-2.577615693,1.868891226,-0.708724467,-0.177200741
Joe Harris,harrijo01,2020,4140,1946,-0.081159935,-1.182864193,-1.264024128,3.003825886,-0.507731351,2.496094534,0.576103997,-1.127727487,-0.551623489,2.18836073,2.18836073,0,0.586422087,-1.11619473,-0.529772643,0.266505486
Shaquille Harrison,harrish01,2020,1027,484,1.532162453,3.423964931,4.956127385,0.231456443,6.776571998,7.008028441,1.420308001,4.335140688,5.755448689,2.09931537,2.09931537,0,-0.269939958,3.706733814,3.436793856,-0.048207151
Tobias Harris,harrito02,2020,4628,2243,0.451191786,-1.115884739,-0.664692953,1.279077578,1.158284285,2.437361862,0.647632898,-0.740530134,-0.092897236,2.988626916,2.988626916,0,1.154837537,0.069831047,1.224668584,-1.747358655
Isaiah Hartenstein,harteis01,2020,584,266,-0.574112574,0.084438367,-0.489674207,1.875876855,0.531471413,2.407348268,-0.170235336,0.154525937,-0.015709399,0.373694767,0.373694767,0,-0.325355643,1.004145793,0.67879015,0.718723478
Josh Hart,hartjo01,2020,3423,1563,0.212902632,0.694875454,0.907778086,-1.55448107,-0.436327623,-1.990808694,-0.163854051,0.518307317,0.354453266,2.482242862,2.482242862,0,0.432307436,1.276932763,1.709240199,0.272665125
Udonis Haslem,hasleud01,2020,43,21,-10.818343,-6.219760879,-17.03810388,-22.21155725,-4.599794662,-26.81135191,-13.96829846,-6.340792084,-20.30909055,-0.186608528,-0.186608528,0,-12.68963265,-6.037610738,-18.72724339,-0.825552758
Jaxson Hayes,hayesja02,2020,2136,951,-1.631445692,-1.439536466,-3.070982158,-2.258349429,-0.038350817,-2.296700245,-1.880072999,-1.21392826,-3.094001259,-0.168154559,-0.168154559,0,-1.574046048,-1.221856509,-2.795902557,0.760675997
Gordon Hayward,haywago01,2020,3183,1501,1.231316705,-1.156539561,0.074777144,2.091337343,2.02838138,4.119718723,1.455304965,-0.571165553,0.884139413,2.791559062,2.791559062,0,1.709655065,-0.698120493,1.011534572,0.311371921
John Henson,hensojo01,2020,1259,600,-1.695583779,3.664132693,1.968548914,-0.710778745,3.553791672,2.843012927,-1.552126561,4.004649355,2.452522794,1.584882223,1.584882223,0,-1.123711266,2.791162925,1.667451659,0.403977589
Dewan Hernandez,hernade01,2020,25,11,-1.764434746,-2.536720337,-4.301155082,10.94777508,-1.406826536,9.540948546,0.659911942,-2.739527813,-2.079615871,0.003862663,0.003862663,0,-0.899803732,1.626363712,0.72655998,2.719397538
Juancho Hernangomez,hernaju01,2020,1827,833,-0.997731103,0.401602213,-0.59612889,1.240028136,-2.471422534,-1.231394398,-0.586252635,-0.178979731,-0.765232367,0.84133083,0.84133083,0,-0.288228743,0.32158318,0.033354437,0.360973151
Willy Hernangomez,hernawi01,2020,772,375,-1.008777529,-1.560701147,-2.569478676,-3.263061918,3.594863398,0.33180148,-1.45373553,-0.508070934,-1.961806464,0.151036487,0.151036487,0,-1.935557675,-2.502207157,-4.437764832,0.159150887
Tyler Herro,herroty01,2020,2673,1280,-0.466504338,-1.146995235,-1.613499573,-4.453159581,-0.238666832,-4.691826413,-1.36622427,-1.033124627,-2.399348897,0.228801767,0.228801767,0,-0.728897413,-1.507469374,-2.236366787,-0.08596184
Kevin Hervey,herveke01,2020,44,19,-16.51012385,-4.079780116,-20.58990397,-19.80144252,7.145799695,-12.65564282,-18.17631261,-1.978091899,-20.15440451,-0.16880303,-0.16880303,0,-9.770282322,-3.256841123,-13.02712345,0.053317012
Mario Hezonja,hezonma01,2020,1664,767,-2.70550436,-1.041854941,-3.747359301,-5.405540632,-0.557006615,-5.962547247,-3.439720336,-0.954764016,-4.394484353,-0.644729105,-0.644729105,0,-2.961252491,-1.762163362,-4.723415852,0.190768863
Buddy Hield,hieldbu01,2020,4280,2045,1.640765386,-1.481980638,0.158784748,1.201663984,-1.3367325,-0.135068516,1.659043463,-1.531785434,0.127258029,3.018165253,3.018165253,0,2.386352516,-0.907160566,1.479191951,0.548659337
George Hill,hillge01,2020,2402,1103,3.073165484,1.023237607,4.096403091,2.888088559,0.684999495,3.573088054,3.195084023,0.898582896,4.093666919,3.805579928,3.805579928,0,2.554270678,0.795918179,3.350188857,-1.209967522
Solomon Hill,hillso01,2020,2152,992,-1.447410066,-0.620092606,-2.067502673,1.635922622,-2.915777582,-1.279854961,-0.869888168,-1.138372697,-2.008260865,0.381654116,0.381654116,0,-1.3229052,-1.495365485,-2.818270685,0.321649544
Jaylen Hoard,hoardja01,2020,221,103,-0.63369773,-4.824395871,-5.458093601,2.080873406,2.083229321,4.164102727,-0.106300211,-3.62406945,-3.730369661,-0.051312208,-0.051312208,0,-0.557958706,-3.969515022,-4.527473729,-0.40933443
Aaron Holiday,holidaa01,2020,2853,1368,-0.156152417,1.549643793,1.393491376,2.982152104,-1.066113054,1.916039049,0.488464497,1.067636839,1.556101337,2.997526439,2.997526439,0,0.403397497,1.048890318,1.452287815,-0.269142735
Jrue Holiday,holidjr01,2020,4170,1922,2.602887042,1.757469661,4.360356703,2.350819519,2.614792254,4.965611773,2.695503707,2.061047546,4.756551253,7.38584028,7.38584028,0,3.344724399,2.398191025,5.742915424,0.344710038
Justin Holiday,holidju01,2020,3449,1617,0.615827672,2.574040539,3.189868211,0.505762185,-0.499655193,0.006106992,0.652787935,2.063254333,2.716042268,4.528372256,4.528372256,0,0.993607425,1.977896112,2.971503536,0.427918406
Rondae Hollis-Jefferson,holliro01,2020,2110,998,0.944530032,2.878550065,3.823080098,-1.344578862,1.246603912,-0.09797495,0.501449507,2.636805183,3.13825469,2.999248676,2.999248676,0,-0.027706323,2.485605768,2.457899445,0.036375629
Richaun Holmes,holmeri01,2020,2305,1125,-0.187335885,1.432771458,1.245435573,0.94655883,0.836770653,1.783329484,0.052700944,1.400878942,1.453579886,2.394994971,2.394994971,0,-0.760376042,2.113103327,1.352727285,-0.750390292
Rodney Hood,hoodro01,2020,1332,619,0.397842049,-0.490724514,-0.092882465,0.329998884,1.523441885,1.853440769,0.401214969,-0.068516515,0.332698453,0.97274004,0.97274004,0,0.303256338,-0.326758483,-0.023502144,-0.085749636
Al Horford,horfoal01,2020,3860,1848,-0.071161011,0.739590056,0.668429046,2.022858129,2.061895518,4.084753647,0.357023753,1.021809563,1.378833316,3.87695896,3.87695896,0,1.001466236,1.955992751,2.957458987,-0.416755172
Talen Horton-Tucker,hortota01,2020,9,5,-3.259951743,28.8495839,25.58963215,-31.84195872,-1.624882703,-33.46684142,-9.425733274,24.08994844,14.66421516,0.043318562,0.043318562,0,-4.516018318,22.84685044,18.33083213,-2.536713796
Danuel House Jr.,houseda01,2020,3789,1739,-1.123954968,0.718496651,-0.405458317,1.880408429,-1.341407358,0.539001072,-0.632298268,0.327720783,-0.304577485,2.175631885,2.175631885,0,-0.364388593,0.60837022,0.243981627,0.280142747
